16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,4,0,0,0,0,607467,269,60,908,606230
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,8,0,0,0,0,607467,263,75,1421,605708
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,16,0,0,0,0,607467,295,51,3821,603300
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,32,0,0,0,0,607467,278,303,7441,599445
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.136393,0.038516,449,error_length_multipler,64,0,0,0,0,607467,146,1395,6349,599577
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,2,0,0,0,0,562538,135,22,396,561985
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,3,0,0,0,0,562538,116,26,601,561795
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,4,0,0,0,0,562538,143,49,787,561559
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,8,0,0,0,0,562538,39,0,176,562323
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,16,0,0,0,0,562538,98,57,1175,561208
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,32,0,0,0,0,562538,193,757,5931,555657
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.154284,0.017885,386,error_length_multipler,64,0,0,0,0,562538,172,2303,11073,548990
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,2,0,42,0,0,735862,221,31,541,735111
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,3,0,42,0,0,735862,182,6,555,735161
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,4,0,42,0,0,735862,132,43,353,735376
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,8,0,42,0,0,735862,282,22,2002,733598
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,16,0,42,0,0,735862,318,130,4446,731010
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,32,0,42,0,0,735862,331,41,9111,726421
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,2,0.177005,0.031027,534,error_length_multipler,64,0,42,0,0,735862,301,2306,15998,717299
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,2,0,203,0,0,1058390,395,54,738,1057406
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,3,0,203,0,0,1058390,337,2,295,1057959
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,4,0,203,0,0,1058390,623,121,1463,1056386
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,8,0,203,0,0,1058390,675,45,3123,1054750
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,16,0,203,0,0,1058390,640,113,6223,1051617
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,32,0,203,0,0,1058390,611,689,11983,1045310
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.117863,0.021265,738,error_length_multipler,64,0,203,0,0,1058390,565,4533,20811,1032684
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,2,0,0,0,0,605098,197,14,316,604571
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,3,0,0,0,0,605098,134,9,90,604865
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,4,0,0,0,0,605098,178,25,327,604568
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,8,0,0,0,0,605098,313,77,1859,602849
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,16,0,0,0,0,605098,180,0,880,604038
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,32,0,0,0,0,605098,241,146,7598,597113
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.136393,0.038522,447,error_length_multipler,64,0,0,0,0,605098,233,1791,13697,589377
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,2,0,0,0,0,561061,74,24,394,560569
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,3,0,0,0,0,561061,19,0,99,560943
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,4,0,0,0,0,561061,208,0,836,560017
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,8,0,0,0,0,561061,166,50,1622,559223
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,16,0,0,0,0,561061,64,67,1517,559413
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,32,0,0,0,0,561061,23,0,1056,559982
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.154284,0.017304,385,error_length_multipler,64,0,0,0,0,561061,157,1396,11980,547528
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,2,0,42,0,0,732906,178,44,528,732198
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,3,0,42,0,0,732906,186,31,596,732135
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,4,0,42,0,0,732906,327,21,1123,731477
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,8,0,42,0,0,732906,204,13,1219,731512
16S.B_UnionErrLen2,0.1-0.2,ChosenAlignments_16S.B,0.1-0.2,3,0.177005,0.030874,532,error_length_multipler,16,0,42,0,0,732906,303,189,4387,728069
