16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	16	repitition	1	95	104	3064	540870
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	32	repitition	0	100	125	6211	537697
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	32	repitition	1	63	681	5655	537734
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	64	repitition	0	99	824	11848	531362
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.067151	0.011957	373	error_length_multipler	64	repitition	1	84	2188	10484	531377
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	2	repitition	0	83	418	242	897830
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	2	repitition	1	34	550	110	897879
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	3	repitition	0	125	209	781	897458
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	3	repitition	1	114	183	807	897469
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	4	repitition	0	157	104	1216	897096
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	4	repitition	1	145	69	1251	897108
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	8	repitition	0	140	179	2461	895793
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	8	repitition	1	134	208	2432	895799
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	16	repitition	0	127	340	4940	893166
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	16	repitition	1	160	354	4926	893133
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	32	repitition	0	128	354	10206	887885
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	32	repitition	1	115	743	9817	887898
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	64	repitition	0	151	1919	19201	877302
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	2	0.081792	0.017002	611	error_length_multipler	64	repitition	1	121	1585	19535	877332
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	2	repitition	0	56	220	154	526953
16S.B_ErrLen	0-0.1	ChosenAlignments_16S.B	0-0.1	3	0.043241	0.00993	358	error_length_multipler	2	repitition	1	34	286	88	526975
